mesh_name;object_name;triangle_index;material_name;v0_x;v0_y;v0_z;v1_x;v1_y;v1_z;v2_x;v2_y;v2_z;normal;diffuse_color;specular_color;kd;ks;shininess
Sphere.001;Sphere.001;541;sphere_colored;0.109835;1.692910;-2.265165;0.055993;1.735589;-2.135180;0.081290;1.735589;-2.121659;(0.137440, 0.956550, -0.257142);(0.320000, 0.540000, 0.860000);(0.700000, 0.760000, 0.920000);0.750000;0.250000;40.000000
Sphere.001;Sphere.001;542;sphere_colored;0.281498;0.853682;-2.679595;0.408671;0.853682;-2.611620;0.384960;0.712987;-2.576133;(0.451279, -0.289005, -0.844289);(0.320000, 0.540000, 0.860000);(0.700000, 0.760000, 0.920000);0.750000;0.250000;40.000000
Sphere.001;Sphere.001;543;sphere_colored;0.109835;1.692910;-2.265165;0.159456;1.692910;-2.238642;0.231494;1.623602;-2.346455;(0.223051, 0.880971, -0.417299);(0.320000, 0.540000, 0.860000);(0.700000, 0.760000, 0.920000);0.750000;0.250000;40.000000
Sphere.001;Sphere.001;544;sphere_colored;0.265165;0.712987;-2.640165;0.384960;0.712987;-2.576133;0.346455;0.583322;-2.518506;(0.416181, -0.469628, -0.778616);(0.320000, 0.540000, 0.860000);(0.700000, 0.760000, 0.920000);0.750000;0.250000;40.000000
Sphere.001;Sphere.001;545;sphere_colored;0.202949;1.530330;-2.489961;0.159456;1.623602;-2.384960;0.231494;1.623602;-2.346455;(0.299912, 0.771506, -0.561098);(0.320000, 0.540000, 0.860000);(0.700000, 0.760000, 0.920000);0.750000;0.250000;40.000000
Sphere.001;Sphere.001;546;sphere_colored;0.202949;0.469670;-2.489961;0.238642;0.583322;-2.576133;0.346455;0.583322;-2.518506;(0.365100, -0.632562, -0.683057);(0.320000, 0.540000, 0.860000);(0.700000, 0.760000, 0.920000);0.750000;0.250000;40.000000
Sphere.001;Sphere.001;547;sphere_colored;0.202949;1.530330;-2.489961;0.294636;1.530330;-2.440953;0.346455;1.416678;-2.518506;(0.365102, 0.632564, -0.683054);(0.320000, 0.540000, 0.860000);(0.700000, 0.760000, 0.920000);0.750000;0.250000;40.000000
Sphere.001;Sphere.001;548;sphere_colored;0.202949;0.469670;-2.489961;0.294636;0.469670;-2.440953;0.231494;0.376398;-2.346455;(0.299915, -0.771505, -0.561098);(0.320000, 0.540000, 0.860000);(0.700000, 0.760000, 0.920000);0.750000;0.250000;40.000000
Sphere.001;Sphere.001;549;sphere_colored;0.238642;1.416678;-2.576133;0.346455;1.416678;-2.518506;0.384960;1.287013;-2.576133;(0.416178, 0.469628, -0.778618);(0.320000, 0.540000, 0.860000);(0.700000, 0.760000, 0.920000);0.750000;0.250000;40.000000
Sphere.001;Sphere.001;550;sphere_colored;0.159456;0.376398;-2.384960;0.231494;0.376398;-2.346455;0.159456;0.307090;-2.238642;(0.223050, -0.880971, -0.417299);(0.320000, 0.540000, 0.860000);(0.700000, 0.760000, 0.920000);0.750000;0.250000;40.000000
Sphere.001;Sphere.001;551;sphere_colored;0.281498;1.146318;-2.679595;0.265165;1.287013;-2.640165;0.384960;1.287013;-2.576133;(0.451283, 0.289002, -0.844288);(0.320000, 0.540000, 0.860000);(0.700000, 0.760000, 0.920000);0.750000;0.250000;40.000000
Sphere.001;Sphere.001;552;sphere_colored;0.109835;0.307090;-2.265165;0.159456;0.307090;-2.238642;0.081290;0.264411;-2.121659;(0.137445, -0.956550, -0.257141);(0.320000, 0.540000, 0.860000);(0.700000, 0.760000, 0.920000);0.750000;0.250000;40.000000
Sphere.001;Sphere.001;553;sphere_colored;0.287013;1.000000;-2.692910;0.281498;1.146318;-2.679595;0.408671;1.146318;-2.611620;(0.469146, 0.097555, -0.877716);(0.320000, 0.540000, 0.860000);(0.700000, 0.760000, 0.920000);0.750000;0.250000;40.000000
Sphere.001;Sphere.001;554;sphere_colored;0.294636;0.469670;-2.440953;0.375000;0.469670;-2.375000;0.294636;0.376398;-2.294636;(0.403616, -0.771505, -0.491807);(0.320000, 0.540000, 0.860000);(0.700000, 0.760000, 0.920000);0.750000;0.250000;40.000000
Sphere.001;Sphere.001;555;sphere_colored;0.346455;1.416678;-2.518506;0.440953;1.416678;-2.440953;0.489961;1.287013;-2.489961;(0.560085, 0.469631, -0.682461);(0.320000, 0.540000, 0.860000);(0.700000, 0.760000, 0.920000);0.750000;0.250000;40.000000
Sphere.001;Sphere.001;556;sphere_colored;0.231494;0.376398;-2.346455;0.294636;0.376398;-2.294636;0.202949;0.307090;-2.202949;(0.300176, -0.880970, -0.365767);(0.320000, 0.540000, 0.860000);(0.700000, 0.760000, 0.920000);0.750000;0.250000;40.000000
Sphere.001;Sphere.001;557;sphere_colored;0.384960;1.287013;-2.576133;0.489961;1.287013;-2.489961;0.520140;1.146318;-2.520140;(0.607322, 0.289005, -0.740025);(0.320000, 0.540000, 0.860000);(0.700000, 0.760000, 0.920000);0.750000;0.250000;40.000000
Sphere.001;Sphere.001;558;sphere_colored;0.081290;0.264411;-2.121659;0.159456;0.307090;-2.238642;0.202949;0.307090;-2.202949;(0.184967, -0.956550, -0.225387);(0.320000, 0.540000, 0.860000);(0.700000, 0.760000, 0.920000);0.750000;0.250000;40.000000
Sphere.001;Sphere.001;559;sphere_colored;0.416678;1.000000;-2.623602;0.408671;1.146318;-2.611620;0.520140;1.146318;-2.520140;(0.631367, 0.097551, -0.769324);(0.320000, 0.540000, 0.860000);(0.700000, 0.760000, 0.920000);0.750000;0.250000;40.000000
Sphere.001;Sphere.001;560;sphere_colored;0.416678;1.000000;-2.623602;0.530330;1.000000;-2.530330;0.520140;0.853682;-2.520140;(0.631369, -0.097548, -0.769323);(0.320000, 0.540000, 0.860000);(0.700000, 0.760000, 0.920000);0.750000;0.250000;40.000000
Sphere.001;Sphere.001;561;sphere_colored;0.081290;1.735589;-2.121659;0.103462;1.735589;-2.103462;0.202949;1.692910;-2.202949;(0.184973, 0.956551, -0.225379);(0.320000, 0.540000, 0.860000);(0.700000, 0.760000, 0.920000);0.750000;0.250000;40.000000
Sphere.001;Sphere.001;562;sphere_colored;0.384960;0.712987;-2.576133;0.408671;0.853682;-2.611620;0.520140;0.853682;-2.520140;(0.607321, -0.289004, -0.740025);(0.320000, 0.540000, 0.860000);(0.700000, 0.760000, 0.920000);0.750000;0.250000;40.000000
Sphere.001;Sphere.001;563;sphere_colored;0.231494;1.623602;-2.346455;0.159456;1.692910;-2.238642;0.202949;1.692910;-2.202949;(0.300172, 0.880971, -0.365768);(0.320000, 0.540000, 0.860000);(0.700000, 0.760000, 0.920000);0.750000;0.250000;40.000000
Sphere.001;Sphere.001;564;sphere_colored;0.346455;0.583322;-2.518506;0.384960;0.712987;-2.576133;0.489961;0.712987;-2.489961;(0.560083, -0.469628, -0.682464);(0.320000, 0.540000, 0.860000);(0.700000, 0.760000, 0.920000);0.750000;0.250000;40.000000
Sphere.001;Sphere.001;565;sphere_colored;0.294636;1.530330;-2.440953;0.231494;1.623602;-2.346455;0.294636;1.623602;-2.294636;(0.403614, 0.771505, -0.491808);(0.320000, 0.540000, 0.860000);(0.700000, 0.760000, 0.920000);0.750000;0.250000;40.000000
Sphere.001;Sphere.001;566;sphere_colored;0.294636;0.469670;-2.440953;0.346455;0.583322;-2.518506;0.440953;0.583322;-2.440953;(0.491345, -0.632564, -0.598702);(0.320000, 0.540000, 0.860000);(0.700000, 0.760000, 0.920000);0.750000;0.250000;40.000000
Sphere.001;Sphere.001;567;sphere_colored;0.294636;1.530330;-2.440953;0.375000;1.530330;-2.375000;0.440953;1.416678;-2.440953;(0.491344, 0.632562, -0.598704);(0.320000, 0.540000, 0.860000);(0.700000, 0.760000, 0.920000);0.750000;0.250000;40.000000
Sphere.001;Sphere.001;568;sphere_colored;0.520140;0.853682;-2.520140;0.611620;0.853682;-2.408671;0.576133;0.712987;-2.384960;(0.740025, -0.289004, -0.607321);(0.320000, 0.540000, 0.860000);(0.700000, 0.760000, 0.920000);0.750000;0.250000;40.000000
Sphere.001;Sphere.001;569;sphere_colored;0.202949;1.692910;-2.202949;0.238642;1.692910;-2.159456;0.346455;1.623602;-2.231494;(0.365768, 0.880971, -0.300172);(0.320000, 0.540000, 0.860000);(0.700000, 0.760000, 0.920000);0.750000;0.250000;40.000000
Sphere.001;Sphere.001;570;sphere_colored;0.489961;0.712987;-2.489961;0.576133;0.712987;-2.384960;0.518506;0.583322;-2.346455;(0.682464, -0.469628, -0.560083);(0.320000, 0.540000, 0.860000);(0.700000, 0.760000, 0.920000);0.750000;0.250000;40.000000
Sphere.001;Sphere.001;571;sphere_colored;0.294636;1.623602;-2.294636;0.346455;1.623602;-2.231494;0.440953;1.530330;-2.294636;(0.491808, 0.771505, -0.403614);(0.320000, 0.540000, 0.860000);(0.700000, 0.760000, 0.920000);0.750000;0.250000;40.000000
Sphere.001;Sphere.001;572;sphere_colored;0.440953;0.583322;-2.440953;0.518506;0.583322;-2.346455;0.440953;0.469670;-2.294636;(0.598702, -0.632564, -0.491345);(0.320000, 0.540000, 0.860000);(0.700000, 0.760000, 0.920000);0.750000;0.250000;40.000000
Sphere.001;Sphere.001;573;sphere_colored;0.440953;1.416678;-2.440953;0.375000;1.530330;-2.375000;0.440953;1.530330;-2.294636;(0.598704, 0.632562, -0.491344);(0.320000, 0.540000, 0.860000);(0.700000, 0.760000, 0.920000);0.750000;0.250000;40.000000
Sphere.001;Sphere.001;574;sphere_colored;0.294636;0.376398;-2.294636;0.375000;0.469670;-2.375000;0.440953;0.469670;-2.294636;(0.491807, -0.771505, -0.403616);(0.320000, 0.540000, 0.860000);(0.700000, 0.760000, 0.920000);0.750000;0.250000;40.000000
Sphere.001;Sphere.001;575;sphere_colored;0.489961;1.287013;-2.489961;0.440953;1.416678;-2.440953;0.518506;1.416678;-2.346455;(0.682461, 0.469631, -0.560085);(0.320000, 0.540000, 0.860000);(0.700000, 0.760000, 0.920000);0.750000;0.250000;40.000000
Sphere.001;Sphere.001;576;sphere_colored;0.202949;0.307090;-2.202949;0.294636;0.376398;-2.294636;0.346455;0.376398;-2.231494;(0.365767, -0.880970, -0.300176);(0.320000, 0.540000, 0.860000);(0.700000, 0.760000, 0.920000);0.750000;0.250000;40.000000
Sphere.001;Sphere.001;577;sphere_colored;0.520140;1.146318;-2.520140;0.489961;1.287013;-2.489961;0.576133;1.287013;-2.384960;(0.740025, 0.289005, -0.607322);(0.320000, 0.540000, 0.860000);(0.700000, 0.760000, 0.920000);0.750000;0.250000;40.000000
Sphere.001;Sphere.001;578;sphere_colored;0.202949;0.307090;-2.202949;0.238642;0.307090;-2.159456;0.121659;0.264411;-2.081290;(0.225387, -0.956550, -0.184967);(0.320000, 0.540000, 0.860000);(0.700000, 0.760000, 0.920000);0.750000;0.250000;40.000000
Sphere.001;Sphere.001;579;sphere_colored;0.520140;1.146318;-2.520140;0.611620;1.146318;-2.408671;0.623602;1.000000;-2.416677;(0.769325, 0.097546, -0.631367);(0.320000, 0.540000, 0.860000);(0.700000, 0.760000, 0.920000);0.750000;0.250000;40.000000
Sphere.001;Sphere.001;580;sphere_colored;0.520140;0.853682;-2.520140;0.530330;1.000000;-2.530330;0.623602;1.000000;-2.416677;(0.769326, -0.097548, -0.631365);(0.320000, 0.540000, 0.860000);(0.700000, 0.760000, 0.920000);0.750000;0.250000;40.000000
Sphere.001;Sphere.001;581;sphere_colored;0.202949;1.692910;-2.202949;0.103462;1.735589;-2.103462;0.121659;1.735589;-2.081290;(0.225379, 0.956551, -0.184973);(0.320000, 0.540000, 0.860000);(0.700000, 0.760000, 0.920000);0.750000;0.250000;40.000000
Sphere.001;Sphere.001;582;sphere_colored;0.346455;0.376398;-2.231494;0.384960;0.376398;-2.159456;0.265165;0.307090;-2.109835;(0.417299, -0.880971, -0.223050);(0.320000, 0.540000, 0.860000);(0.700000, 0.760000, 0.920000);0.750000;0.250000;40.000000
Sphere.001;Sphere.001;583;sphere_colored;0.611620;1.146318;-2.408671;0.576133;1.287013;-2.384960;0.640165;1.287013;-2.265165;(0.844287, 0.289005, -0.451282);(0.320000, 0.540000, 0.860000);(0.700000, 0.760000, 0.920000);0.750000;0.250000;40.000000
Sphere.001;Sphere.001;584;sphere_colored;0.121659;0.264411;-2.081290;0.238642;0.307090;-2.159456;0.265165;0.307090;-2.109835;(0.257141, -0.956550, -0.137445);(0.320000, 0.540000, 0.860000);(0.700000, 0.760000, 0.920000);0.750000;0.250000;40.000000
Sphere.001;Sphere.001;585;sphere_colored;0.623602;1.000000;-2.416677;0.611620;1.146318;-2.408671;0.679595;1.146318;-2.281497;(0.877718, 0.097546, -0.469144);(0.320000, 0.540000, 0.860000);(0.700000, 0.760000, 0.920000);0.750000;0.250000;40.000000
Sphere.001;Sphere.001;586;sphere_colored;0.623602;1.000000;-2.416677;0.692910;1.000000;-2.287012;0.679595;0.853682;-2.281497;(0.877713, -0.097555, -0.469151);(0.320000, 0.540000, 0.860000);(0.700000, 0.760000, 0.920000);0.750000;0.250000;40.000000
Sphere.001;Sphere.001;587;sphere_colored;0.121659;1.735589;-2.081290;0.135180;1.735589;-2.055993;0.265165;1.692910;-2.109835;(0.257142, 0.956550, -0.137440);(0.320000, 0.540000, 0.860000);(0.700000, 0.760000, 0.920000);0.750000;0.250000;40.000000
Sphere.001;Sphere.001;588;sphere_colored;0.611620;0.853682;-2.408671;0.679595;0.853682;-2.281497;0.640165;0.712987;-2.265165;(0.844292, -0.288999, -0.451277);(0.320000, 0.540000, 0.860000);(0.700000, 0.760000, 0.920000);0.750000;0.250000;40.000000
Sphere.001;Sphere.001;589;sphere_colored;0.238642;1.692910;-2.159456;0.265165;1.692910;-2.109835;0.384960;1.623602;-2.159456;(0.417299, 0.880971, -0.223051);(0.320000, 0.540000, 0.860000);(0.700000, 0.760000, 0.920000);0.750000;0.250000;40.000000
Sphere.001;Sphere.001;590;sphere_colored;0.576133;0.712987;-2.384960;0.640165;0.712987;-2.265165;0.576133;0.583322;-2.238642;(0.778615, -0.469630, -0.416180);(0.320000, 0.540000, 0.860000);(0.700000, 0.760000, 0.920000);0.750000;0.250000;40.000000
Sphere.001;Sphere.001;591;sphere_colored;0.346455;1.623602;-2.231494;0.384960;1.623602;-2.159456;0.489961;1.530330;-2.202949;(0.561098, 0.771506, -0.299912);(0.320000, 0.540000, 0.860000);(0.700000, 0.760000, 0.920000);0.750000;0.250000;40.000000
Sphere.001;Sphere.001;592;sphere_colored;0.518506;0.583322;-2.346455;0.576133;0.583322;-2.238642;0.489961;0.469670;-2.202949;(0.683057, -0.632562, -0.365100);(0.320000, 0.540000, 0.860000);(0.700000, 0.760000, 0.920000);0.750000;0.250000;40.000000
Sphere.001;Sphere.001;593;sphere_colored;0.518506;1.416678;-2.346455;0.440953;1.530330;-2.294636;0.489961;1.530330;-2.202949;(0.683054, 0.632564, -0.365102);(0.320000, 0.540000, 0.860000);(0.700000, 0.760000, 0.920000);0.750000;0.250000;40.000000
Sphere.001;Sphere.001;594;sphere_colored;0.346455;0.376398;-2.231494;0.440953;0.469670;-2.294636;0.489961;0.469670;-2.202949;(0.561098, -0.771505, -0.299915);(0.320000, 0.540000, 0.860000);(0.700000, 0.760000, 0.920000);0.750000;0.250000;40.000000
Sphere.001;Sphere.001;595;sphere_colored;0.576133;1.287013;-2.384960;0.518506;1.416678;-2.346455;0.576133;1.416678;-2.238642;(0.778618, 0.469628, -0.416178);(0.320000, 0.540000, 0.860000);(0.700000, 0.760000, 0.920000);0.750000;0.250000;40.000000
Sphere.001;Sphere.001;596;sphere_colored;0.265165;1.692910;-2.109835;0.281498;1.692910;-2.055993;0.408671;1.623602;-2.081290;(0.452797, 0.880970, -0.137356);(0.320000, 0.540000, 0.860000);(0.700000, 0.760000, 0.920000);0.750000;0.250000;40.000000
Sphere.001;Sphere.001;597;sphere_colored;0.640165;0.712987;-2.265165;0.679595;0.712987;-2.135180;0.611620;0.583322;-2.121659;(0.844851, -0.469625, -0.256279);(0.320000, 0.540000, 0.860000);(0.700000, 0.760000, 0.920000);0.750000;0.250000;40.000000
Sphere.001;Sphere.001;598;sphere_colored;0.384960;1.623602;-2.159456;0.408671;1.623602;-2.081290;0.520140;1.530330;-2.103462;(0.608826, 0.771507, -0.184682);(0.320000, 0.540000, 0.860000);(0.700000, 0.760000, 0.920000);0.750000;0.250000;40.000000
Sphere.001;Sphere.001;599;sphere_colored;0.576133;0.583322;-2.238642;0.611620;0.583322;-2.121659;0.520140;0.469670;-2.103462;(0.741156, -0.632565, -0.224831);(0.320000, 0.540000, 0.860000);(0.700000, 0.760000, 0.920000);0.750000;0.250000;40.000000
Sphere.001;Sphere.001;600;sphere_colored;0.576133;1.416678;-2.238642;0.489961;1.530330;-2.202949;0.520140;1.530330;-2.103462;(0.741159, 0.632562, -0.224828);(0.320000, 0.540000, 0.860000);(0.700000, 0.760000, 0.920000);0.750000;0.250000;40.000000
Sphere.001;Sphere.001;601;sphere_colored;0.384960;0.376398;-2.159456;0.489961;0.469670;-2.202949;0.520140;0.469670;-2.103462;(0.608827, -0.771506, -0.184685);(0.320000, 0.540000, 0.860000);(0.700000, 0.760000, 0.920000);0.750000;0.250000;40.000000
Sphere.001;Sphere.001;602;sphere_colored;0.576133;1.416678;-2.238642;0.611620;1.416678;-2.121659;0.679595;1.287013;-2.135180;(0.844849, 0.469625, -0.256286);(0.320000, 0.540000, 0.860000);(0.700000, 0.760000, 0.920000);0.750000;0.250000;40.000000
Sphere.001;Sphere.001;603;sphere_colored;0.265165;0.307090;-2.109835;0.384960;0.376398;-2.159456;0.408671;0.376398;-2.081290;(0.452797, -0.880971, -0.137352);(0.320000, 0.540000, 0.860000);(0.700000, 0.760000, 0.920000);0.750000;0.250000;40.000000
Sphere.001;Sphere.001;604;sphere_colored;0.679595;1.146318;-2.281497;0.640165;1.287013;-2.265165;0.679595;1.287013;-2.135180;(0.916108, 0.288999, -0.277895);(0.320000, 0.540000, 0.860000);(0.700000, 0.760000, 0.920000);0.750000;0.250000;40.000000
Sphere.001;Sphere.001;605;sphere_colored;0.135180;0.264411;-2.055993;0.265165;0.307090;-2.109835;0.281498;0.307090;-2.055993;(0.279013, -0.956550, -0.084639);(0.320000, 0.540000, 0.860000);(0.700000, 0.760000, 0.920000);0.750000;0.250000;40.000000
Sphere.001;Sphere.001;606;sphere_colored;0.692910;1.000000;-2.287012;0.679595;1.146318;-2.281497;0.721455;1.146318;-2.143506;(0.952374, 0.097556, -0.288906);(0.320000, 0.540000, 0.860000);(0.700000, 0.760000, 0.920000);0.750000;0.250000;40.000000
Sphere.001;Sphere.001;607;sphere_colored;0.692910;1.000000;-2.287012;0.735589;1.000000;-2.146317;0.721455;0.853682;-2.143506;(0.952377, -0.097548, -0.288898);(0.320000, 0.540000, 0.860000);(0.700000, 0.760000, 0.920000);0.750000;0.250000;40.000000
Sphere.001;Sphere.001;608;sphere_colored;0.135180;1.735589;-2.055993;0.143506;1.735589;-2.028545;0.281498;1.692910;-2.055993;(0.279013, 0.956550, -0.084635);(0.320000, 0.540000, 0.860000);(0.700000, 0.760000, 0.920000);0.750000;0.250000;40.000000
Sphere.001;Sphere.001;609;sphere_colored;0.679595;0.853682;-2.281497;0.721455;0.853682;-2.143506;0.679595;0.712987;-2.135180;(0.916103, -0.289007, -0.277903);(0.320000, 0.540000, 0.860000);(0.700000, 0.760000, 0.920000);0.750000;0.250000;40.000000
Sphere.001;Sphere.001;610;sphere_colored;0.721455;1.146318;-2.143506;0.679595;1.287013;-2.135180;0.692910;1.287013;-2.000000;(0.952716, 0.289008, -0.093841);(0.320000, 0.540000, 0.860000);(0.700000, 0.760000, 0.920000);0.750000;0.250000;40.000000
Sphere.001;Sphere.001;611;sphere_colored;0.281498;0.307090;-2.055993;0.287013;0.307090;-2.000000;0.146318;0.264411;-2.000000;(0.290164, -0.956550, -0.028580);(0.320000, 0.540000, 0.860000);(0.700000, 0.760000, 0.920000);0.750000;0.250000;40.000000
Sphere.001;Sphere.001;612;sphere_colored;0.735589;1.000000;-2.146317;0.721455;1.146318;-2.143506;0.735589;1.146318;-2.000000;(0.990439, 0.097548, -0.097549);(0.320000, 0.540000, 0.860000);(0.700000, 0.760000, 0.920000);0.750000;0.250000;40.000000
Sphere.001;Sphere.001;613;sphere_colored;0.735589;1.000000;-2.146317;0.750000;1.000000;-2.000000;0.735589;0.853682;-2.000000;(0.990438, -0.097549, -0.097550);(0.320000, 0.540000, 0.860000);(0.700000, 0.760000, 0.920000);0.750000;0.250000;40.000000
Sphere.001;Sphere.001;614;sphere_colored;0.281498;1.692910;-2.055993;0.143506;1.735589;-2.028545;0.146318;1.735589;-2.000000;(0.290162, 0.956551, -0.028584);(0.320000, 0.540000, 0.860000);(0.700000, 0.760000, 0.920000);0.750000;0.250000;40.000000
Sphere.001;Sphere.001;615;sphere_colored;0.721455;0.853682;-2.143506;0.735589;0.853682;-2.000000;0.692910;0.712987;-2.000000;(0.952719, -0.289002, -0.093834);(0.320000, 0.540000, 0.860000);(0.700000, 0.760000, 0.920000);0.750000;0.250000;40.000000
Sphere.001;Sphere.001;616;sphere_colored;0.408671;1.623602;-2.081290;0.281498;1.692910;-2.055993;0.287013;1.692910;-2.000000;(0.470894, 0.880970, -0.046380);(0.320000, 0.540000, 0.860000);(0.700000, 0.760000, 0.920000);0.750000;0.250000;40.000000
Sphere.001;Sphere.001;617;sphere_colored;0.679595;0.712987;-2.135180;0.692910;0.712987;-2.000000;0.623602;0.583322;-2.000000;(0.878611, -0.469631, -0.086542);(0.320000, 0.540000, 0.860000);(0.700000, 0.760000, 0.920000);0.750000;0.250000;40.000000
Sphere.001;Sphere.001;618;sphere_colored;0.520140;1.530330;-2.103462;0.408671;1.623602;-2.081290;0.416678;1.623602;-2.000000;(0.633156, 0.771508, -0.062365);(0.320000, 0.540000, 0.860000);(0.700000, 0.760000, 0.920000);0.750000;0.250000;40.000000
Sphere.001;Sphere.001;619;sphere_colored;0.520140;0.469670;-2.103462;0.611620;0.583322;-2.121659;0.623602;0.583322;-2.000000;(0.770779, -0.632564, -0.075913);(0.320000, 0.540000, 0.860000);(0.700000, 0.760000, 0.920000);0.750000;0.250000;40.000000
Sphere.001;Sphere.001;620;sphere_colored;0.520140;1.530330;-2.103462;0.530330;1.530330;-2.000000;0.623602;1.416678;-2.000000;(0.770779, 0.632564, -0.075914);(0.320000, 0.540000, 0.860000);(0.700000, 0.760000, 0.920000);0.750000;0.250000;40.000000
Sphere.001;Sphere.001;621;sphere_colored;0.520140;0.469670;-2.103462;0.530330;0.469670;-2.000000;0.416678;0.376398;-2.000000;(0.633159, -0.771505, -0.062360);(0.320000, 0.540000, 0.860000);(0.700000, 0.760000, 0.920000);0.750000;0.250000;40.000000
Sphere.001;Sphere.001;622;sphere_colored;0.679595;1.287013;-2.135180;0.611620;1.416678;-2.121659;0.623602;1.416678;-2.000000;(0.878615, 0.469625, -0.086533);(0.320000, 0.540000, 0.860000);(0.700000, 0.760000, 0.920000);0.750000;0.250000;40.000000
Sphere.001;Sphere.001;623;sphere_colored;0.408671;0.376398;-2.081290;0.416678;0.376398;-2.000000;0.287013;0.307090;-2.000000;(0.470893, -0.880970, -0.046383);(0.320000, 0.540000, 0.860000);(0.700000, 0.760000, 0.920000);0.750000;0.250000;40.000000
Sphere.001;Sphere.001;624;sphere_colored;0.623602;0.583322;-2.000000;0.692910;0.712987;-2.000000;0.679595;0.712987;-1.864820;(0.878611, -0.469631, 0.086542);(0.320000, 0.540000, 0.860000);(0.700000, 0.760000, 0.920000);0.750000;0.250000;40.000000
